Root_ID	Top_in_out_region	Community_labels	Predicted_NT_type	Predicted_NT_confidence	Verified_NT_type	Verified_Neuropeptide	Body_Part	Function	Flow	Super_Class	Class	Sub_Class	Hemilineage	Nerve	Soma_side	Primary_Cell_Type	Alternative_Cell_Types	Cable_length_nm	Surface_area_nm^2	Volume_nm^3
720575941571600904	T1_PRONM	CNS_neuron_soma_in_VNC	GLUT	0.95	glutamate	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_ipsilateral_restricted	08A	_	left	IN08A026	IN08A026	_	_	_
720575941571611976	LO	soma_in_brain	GLUT	0.56	_	_	_	_	intrinsic	visual_projection	lobula_columnar	_	_	_	right	LCe01b	LCe01b	_	_	_
720575941571612168	T3_METANM.T2_MESONM	soma_in_VNC	ACH	0.91	acetylcholine	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_bilateral_interconnecting	08B	_	right	IN08B092	IN08B092	_	_	_
720575941571620872	T3_METANM	soma_in_VNC	ACH	0.95	acetylcholine	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	single_leg_neuromere	ventral_nerve_cord_ipsilateral_restricted	20A.22A	_	left	IN20A.22A049	IN20A.22A049	_	_	_
720575941571622984	LO	CB3848_CNS_neuron_soma_in_brain	ACH	0.88	_	_	_	_	intrinsic	optic_lobe_intrinsic	lobula_intrinsic	_	_	_	right	Li05	Li05	_	_	_
720575941571624264	LO.LOP	CNS_neuron_T5_neuron_soma_in_brain	ACH	0.98	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T5c	T5c	_	_	_
720575941571627336	ME	soma_in_brain	ACH	0.65	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941571632968	LO	soma_in_brain	GLUT	0.58	_	_	_	_	intrinsic	optic_lobe_intrinsic	lobula_medulla_tangential	_	_	_	right	LMt1	LMt1	_	_	_
720575941571635870	LH	soma_in_brain	ACH	0.47	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941571637000	T2_MESONM	soma_in_VNC	ACH	0.9	acetylcholine	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_ipsilateral_restricted	20A.22A	_	left	IN20A.22A055	IN20A.22A055	_	_	_
720575941571640734	LO	soma_in_brain	ACH	0.72	_	_	_	_	intrinsic	visual_projection	lobula_columnar	_	PSp3	_	right	LC46	LC46	_	_	_
720575941571649950	SCL.ATL	soma_in_brain	GLUT	0.95	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	SMPp&v1_posterior	_	right	CL196b	CL196b	_	_	_
720575941571652616	T1_PRONM.NO_CONS	innervates_T1_leg_innervates_leg_innervates_right_side_of_body	_	_	_	_	front_leg	extend_tibia_tarsus_joint_leg_motor	efferent	motor	leg_motor_neuron	front_leg_motor_neuron	_	right_prothoracic_leg_nerve	right	tarsus_depressor_B	tarsus_depressor_B	_	_	_
720575941571653896	T1_MVAC	soma_in_VNC	ACH	0.95	acetylcholine	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_bilateral_interconnecting	10B	_	left	IN10B055	IN10B055	_	_	_
720575941571656264	ME.LOP	CNS_neuron_T4_neuron_soma_in_brain	ACH	0.97	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T4b	T4b	_	_	_
720575941571656520	ME.LO	CNS_neuron_soma_in_brain	ACH	0.98	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary_y	_	_	_	right	TmY3	TmY3	_	_	_
720575941571659016	T1_PRONM	soma_in_VNC	GLUT	0.84	_	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_contralateral_restricted	14A	_	right	IN14A069	IN14A069	_	_	_
720575941571659784	T1_PRONM	soma_in_VNC	GABA	0.98	gaba	_	_	tactile	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_ipsilateral_restricted	01B	_	left	IN01B035	IN01B035	_	_	_
720575941571661640	ME	CNS_neuron_soma_in_brain	GLUT	0.67	glutamate	_	_	_	intrinsic	optic_lobe_intrinsic	medulla_intrinsic	_	_	_	right	Mi9	Mi9	_	_	_
720575941571664712	LO.LOP	CNS_neuron_T5_neuron_T5c?_soma_in_brain	ACH	1.0	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T5a	T5a	_	_	_
720575941571666590	GNG	soma_in_brain	ACH	0.66	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	putative_primary	_	right	CB0879	CB0879	_	_	_
720575941571667102	AVLP	soma_in_brain	ACH	0.7	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	VLPl&d1_dorsal	_	right	CB3337	CB3337	_	_	_
720575941571669576	ME.LO	CNS_neuron_soma_in_brain	ACH	0.95	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary	_	_	_	right	Tm4	Tm4	_	_	_
720575941571671709	T1_PRONM.GNG	soma_in_VNC	ACH	0.79	acetylcholine	_	_	_	intrinsic	ascending	ascending_neuron	_	08B	_	right	AN08B112	AN08B112	_	_	_
720575941571672136	ME.LOP	CNS_neuron_soma_in_brain	ACH	0.81	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary_y	_	_	_	right	TmY4	TmY4	_	_	_
720575941571673672	ME	CNS_neuron_soma_in_brain	ACH	0.94	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	medulla_intrinsic	_	_	_	right	Mi1	Mi1	_	_	_
720575941571674696	LOP.PVLP	CNS_neuron_soma_in_brain	ACH	0.82	acetylcholine	_	_	_	intrinsic	visual_projection	lobula_plate_lobula_columnar	_	VPNd1	_	right	LPLC2	LPLC2	_	_	_
720575941571685534	PRW	soma_in_brain	GABA	0.58	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	TRdm	_	left	CB2968	CB2968	_	_	_
720575941571687070	ICL.NO_CONS	soma_in_brain	_	_	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	AOTUv4_dorsal	_	left	CL006	CL006	_	_	_
720575941571687752	ME	CNS_neuron_centrifugal_soma_in_brain	GABA	0.46	gaba_nitric_oxide	_	_	_	intrinsic	optic_lobe_intrinsic	optic_lobe_intrinsic_centrifugal	_	_	_	right	C3	C3	_	_	_
720575941571689118	FLA.SMP	soma_in_brain	DA	0.58	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	FLAa2	_	left	CB1919	CB1919	_	_	_
720575941571690760	HTCT	soma_in_VNC	ACH	0.93	acetylcholine	_	_	proprioception	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_bilateral_interconnecting	08B	_	right	wCHIN	wCHIN	_	_	_
720575941571690910	IPS	soma_in_brain	GABA	0.82	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	LB3	_	right	CB2792	CB2792	_	_	_
720575941571691165	GNG.T3_METANM	ascending_sensory_neuron	GABA	0.47	_	_	hind_leg	gustatory_tactile	afferent	sensory_ascending	taste_peg_neuron	hind_leg_taste_peg_neuron	_	right_metathoracic_leg_nerve	right	SAch01	SAch01	_	_	_
720575941571695368	T3_METANM	soma_in_VNC	ACH	0.96	acetylcholine	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_ipsilateral_restricted	20A.22A	_	left	IN20A.22A086	IN20A.22A086	_	_	_
720575941571698184	HTCT	ascending_innervates_haltere_sensory_neuron	ACH	0.89	_	_	haltere	mechanical_strain_proprioception	afferent	sensory_ascending	campaniform_sensillum_neuron	haltere_campaniform_sensillum_neuron	_	right_dorsal_metathoracic_nerve	right	SA_DMT_DMetaN	SA_DMT_DMetaN	_	_	_
720575941571699016	ME	soma_in_brain	ACH	0.53	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941571700040	ME	CNS_neuron_soma_in_brain	ACH	0.79	_	_	_	_	intrinsic	optic_lobe_intrinsic	distal_medulla	_	_	_	right	Dm2	Dm2	_	_	_
720575941571702536	ANM	innervates_abdomen_innervates_right_side_of_body	OCT	0.45	_	_	abdomen	_	efferent	motor	abdomen_motor_neuron	_	_	abdominal_nerve_trunk	right	_	_	_	_	_
720575941571703966	IPS	soma_in_brain	ACH	0.95	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	DM5_ventral	_	right	CB2397	CB2397	_	_	_
720575941571708424	ANM.NO_CONS	innervates_abdomen_innervates_left_side_of_body	_	_	_	_	abdomen	_	efferent	motor	abdomen_motor_neuron	_	_	abdominal_nerve_trunk	left	MNad05	MNad05	_	_	_
720575941571712072	ME.LOP	CNS_neuron_T4_neuron_soma_in_brain	ACH	1.0	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T4a	T4a	_	_	_
720575941571712328	ME.LO	CNS_neuron_soma_in_brain	ACH	0.85	_	_	_	_	intrinsic	optic_lobe_intrinsic	y_neuron	_	_	_	right	Y3	Y3	_	_	_
720575941571713800	AMNP	_	ACH	0.85	_	_	thorax	tactile	afferent	sensory	bristle_neuron	thorax_bristle_neuron	_	right_posterior_dorsal_mesothoracic_nerve	right	SNta09	SNta09	_	_	_
720575941571716766	AVLP	soma_in_brain	ACH	0.76	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	VLPl&p2_lateral	_	right	AVLP149	AVLP149	_	_	_
720575941571722142	SPS	soma_in_brain	GLUT	0.8	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	SMPad2	_	left	PS004b	PS004b	_	_	_
720575941571725726	SMP	soma_in_brain	ACH	0.7	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	CLp1	_	right	SMP423	SMP423	_	_	_
720575941571726664	LO	soma_in_brain	GLUT	0.87	glutamate	_	_	_	intrinsic	visual_projection	lobula_columnar	_	_	_	right	LC20b	LC20b	_	_	_
720575941571728798	AVLP	soma_in_brain	ACH	0.59	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	VLPl&p1_lateral	_	right	CB3518	CB3518	_	_	_
720575941571730077	T1_PRONM	soma_in_VNC	GABA	0.88	gaba	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_ipsilateral_interconnecting	09A	_	right	IN09A061	IN09A061	_	_	_
720575941571738184	ME.LO	soma_in_brain	ACH	0.85	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941571752264	ME	CNS_neuron_Tm9?_soma_in_brain	ACH	0.96	acetylcholine	Tk	_	_	intrinsic	optic_lobe_intrinsic	transmedullary	_	_	_	right	Tm1	Tm1	_	_	_
720575941571753544	ME.NO_CONS	CNS_neuron_Dm3?_soma_in_brain	SER	0.43	glutamate	_	_	_	intrinsic	optic_lobe_intrinsic	distal_medulla	_	_	_	right	Dm3q	Dm3q	_	_	_
720575941571755016	MB_CA.MB_ML	CNS_neuron_soma_in_brain	DA	0.54	acetylcholine	sNPF	_	_	intrinsic	central_brain_intrinsic	kenyon_cell	KCg	MBp1	_	right	KCg-m	KCg-m	_	_	_
720575941571755678	ME	soma_in_brain	ACH	0.83	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941571756190	ME	CNS_neuron_soma_in_brain	ACH	0.41	glutamate	_	_	_	intrinsic	optic_lobe_intrinsic	distal_medulla	_	_	_	right	Dm15	Dm15	_	_	_
720575941571756501	ME	CNS_neuron_missing_soma	ACH	0.92	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	medulla_intrinsic	_	_	_	right	Mi1	Mi1	_	_	_
720575941571757640	ME.LO	CNS_neuron_T2_neuron_soma_in_brain	ACH	0.92	_	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T2a	T2a	_	_	_
720575941571758920	ME	CNS_neuron_centrifugal_soma_in_brain	GABA	0.56	gaba_nitric_oxide	_	_	_	intrinsic	optic_lobe_intrinsic	optic_lobe_intrinsic_centrifugal	_	_	_	right	C3	C3	_	_	_
720575941571760542	MB_CA.MB_ML	CNS_neuron_soma_in_brain	DA	0.62	acetylcholine	sNPF	_	_	intrinsic	central_brain_intrinsic	kenyon_cell	KCg	MBp3	_	left	KCg-m	KCg-m	_	_	_
720575941571764987	AL	soma_in_brain	GABA	0.81	_	_	_	_	intrinsic	central_brain_intrinsic	antennal_lobe_local_neuron	_	ALl1_dorsal	_	right	CB2822	CB2822	_	_	_
720575941571765576	ME.LO	CNS_neuron_soma_in_brain	ACH	0.95	_	_	_	_	intrinsic	optic_lobe_intrinsic	y_neuron	_	_	_	right	Y3	Y3	_	_	_
720575941571768136	ME	soma_in_brain	ACH	0.89	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941571768990	ME	CNS_neuron_soma_in_brain	ACH	0.95	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary	_	_	_	right	Tm2	Tm2	_	_	_
720575941571770440	ME	CNS_neuron	GABA	0.46	gaba_nitric_oxide	_	_	_	intrinsic	optic_lobe_intrinsic	medulla_intrinsic	_	_	_	right	Mi4	Mi4	_	_	_
720575941571771720	ME.NO_CONS	CNS_neuron_soma_in_brain	_	_	_	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T1	T1	_	_	_
720575941571775560	LO.LOP	CNS_neuron_T5_neuron_soma_in_brain	ACH	0.96	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T5d	T5d	_	_	_
720575941571778376	LO	soma_in_brain	GLUT	0.7	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941571781448	ME.NO_CONS	CNS_neuron_soma_in_brain	SER	0.41	acetylcholine_nitric_oxide	_	_	_	intrinsic	optic_lobe_intrinsic	lamina_wide_field	_	_	_	right	Lawf2	Lawf2	_	_	_
720575941571782984	ME.LOP	CNS_neuron_T4_neuron_T4b?_soma_in_brain	ACH	1.0	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T4a	T4a	_	_	_
720575941571783240	LO.LOP	CNS_neuron_T5_neuron_soma_in_brain	ACH	0.99	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T5d	T5d	_	_	_
720575941571783688	T2_MESONM	_	GABA	0.79	_	_	middle_leg	tactile	afferent	sensory	bristle_neuron	middle_leg_bristle_neuron	_	right_mesothoracic_leg_nerve	right	SNta26	SNta26	_	_	_
720575941571783752	LO.PVLP	soma_in_brain	ACH	0.69	_	_	_	_	intrinsic	visual_projection	lobula_columnar	_	VPNv2	_	left	LC16	LC16	_	_	_
720575941571787933	T1_PRONM	_	_	_	_	_	front_leg	gustatory_tactile	afferent	sensory	taste_peg_neuron	front_leg_taste_peg_neuron	_	right_prothoracic_leg_nerve	right	SNch14	SNch14	_	_	_
720575941571788872	ME.LOP	CNS_neuron_T4_neuron_T4b?_soma_in_brain	ACH	0.97	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T4c	T4c	_	_	_
720575941571789470	SMP	soma_in_brain	DA	0.63	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	SMPpd1	_	left	CB2572	CB2572	_	_	_
720575941571795272	LO.LOP	CNS_neuron_T5_neuron_soma_in_brain	ACH	0.99	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T5a	T5a	_	_	_
720575941571796125	NTCT.HTCT	soma_in_VNC	GABA	0.97	gaba	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_bilateral_interconnecting	06A	_	right	IN06A113	IN06A113	_	_	_
720575941571798088	LO.LOP	CNS_neuron_T5_neuron_soma_in_brain	ACH	0.93	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T5c	T5c	_	_	_
720575941571800734	ME	CNS_neuron_soma_in_brain	HIST	0.7	acetylcholine_dopamine_nitric_oxide	_	_	_	intrinsic	optic_lobe_intrinsic	medulla_intrinsic	_	_	_	right	Mi15	Mi15	_	_	_
720575941571806971	EB	soma_in_brain	GABA	0.99	gaba	_	_	_	intrinsic	central_brain_intrinsic	central_complex_input_neuron	EB_input	EBa1	_	right	ER2_d	ER2_d	_	_	_
720575941571812254	LO.PVLP	soma_in_brain	ACH	0.93	_	_	_	_	intrinsic	visual_projection	lobula_columnar	_	VPNv2	_	right	LC16	LC16	_	_	_
720575941571814046	GNG	soma_in_brain	GABA	0.88	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	putative_primary	_	right	CB0289	CB0289	_	_	_
720575941571816094	MB_CA	soma_in_brain	DA	0.44	_	_	_	_	_	central_brain_intrinsic	kenyon_cell	_	_	_	right	_	_	_	_	_
720575941571817480	PB.EB	soma_in_brain	ACH	0.91	_	Sb	_	_	intrinsic	central_brain_intrinsic	central_complex_output_neuron	PEG	DM1_CX_d2	_	left	PEG	PEG	_	_	_
720575941571827272	LO.PVLP	CNS_neuron_soma_in_brain	ACH	0.93	_	_	_	_	intrinsic	visual_projection	lobula_columnar	_	_	_	right	LC12	LC12	_	_	_
720575941571831966	ME	CNS_neuron_soma_in_brain	GLUT	0.51	glutamate	_	_	_	intrinsic	optic_lobe_intrinsic	medulla_intrinsic	_	_	_	right	Mi9	Mi9	_	_	_
720575941571835038	LO.ICL	soma_in_brain	ACH	0.45	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941571837704	FB.LAL	soma_in_brain	TYR	0.96	_	_	_	_	intrinsic	central_brain_intrinsic	central_complex_output_neuron	PFL	DM1_CX_d2	_	left	PFL3	PFL3	_	_	_
720575941571838110	PLP.SPS	PS267_PS268_PS269_soma_in_brain	ACH	0.63	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	DM6_ventral	_	right	PS267	PS267_PS268_PS269	_	_	_
720575941571838365	T2_MESONM	soma_in_VNC	GLUT	0.97	_	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	single_leg_neuromere	ventral_nerve_cord_ipsilateral_restricted	21A	_	left	IN21A003	IN21A003	_	_	_
720575941571839646	SMP.NO_CONS	HuginPC_soma_in_brain	OCT	0.46	_	Hug_sNPF	_	_	intrinsic	central_brain_intrinsic	_	_	TRdm	_	left	TRdm_50	Hugin-PC_TRdm_50	_	_	_
720575941571841694	ME.LO	soma_in_brain	ACH	0.96	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941571842718	AVLP	soma_in_brain	GLUT	0.91	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	VLPd&p1_dorsal	_	left	AVLP055	AVLP055	_	_	_
720575941571847069	WTCT	soma_in_VNC	GABA	0.99	acetylcholine	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_bilateral_interconnecting	12A	_	right	IN12A057	IN12A057	_	_	_
720575941571848264	AOTU	CNS_neuron_soma_in_brain	ACH	0.99	_	_	_	_	intrinsic	visual_projection	lobula_columnar	_	VPNd2	_	right	LC10d	LC10d	_	_	_
720575941571853214	AL	_	ACH	0.98	acetylcholine	sNPF	maxillary_palp	animal_matter_volatile_olfactory	afferent	sensory	olfactory_receptor_neuron	maxillary_palp_olfactory_receptor_neuron	_	right_maxillary-labial_nerve	right	ORN_VA7l	ORN_VA7l	_	_	_
720575941571854238	ME	CNS_neuron_soma_in_brain	GLUT	0.87	glutamate	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary_y	_	_	_	right	TmY5a	TmY5a	_	_	_
720575941571860552	ME.LO	CNS_neuron_soma_in_brain	ACH	1.0	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary_y	_	_	_	right	TmY3	TmY3	_	_	_
720575941571860894	ME	soma_in_brain	GLUT	0.47	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941571861256	T2_MESONM	_	GABA	0.61	_	_	middle_leg	tactile	afferent	sensory	bristle_neuron	middle_leg_bristle_neuron	_	right_mesothoracic_leg_nerve	right	SNta37	SNta37	_	_	_
720575941571861576	LO.PVLP	CNS_neuron_soma_in_brain	ACH	0.78	_	_	_	_	intrinsic	visual_projection	lobula_columnar	_	VPNv1	_	right	LC17	LC17	_	_	_
720575941571863709	INTTCT	AN_GNG_SAD_22_soma_in_VNC	GABA	0.36	_	_	_	_	intrinsic	ascending	ascending_neuron	_	27X	_	right	AN27X003	AN27X003	_	_	_
720575941571863710	ME	CNS_neuron_soma_in_brain	GLUT	0.75	acetylcholine_dopamine_nitric_oxide	_	_	_	intrinsic	optic_lobe_intrinsic	medulla_intrinsic	_	_	_	right	Mi15	Mi15	_	_	_
720575941571865416	ME	soma_in_brain	ACH	0.68	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941571867656	WTCT	_	ACH	0.79	_	_	wing_tegula	mechanical_strain_proprioception	afferent	sensory	campaniform_sensillum_neuron	wing_tegula_campaniform_sensillum_neuron	_	left_anterior_dorsal_mesothoracic_nerve	left	SNpp28	SNpp28	_	_	_
720575941571871241	SAD.INTTCT	CNS_neuron_soma_in_brain	ACH	0.96	_	_	_	_	intrinsic	descending	descending_neuron	_	LB7	_	left	DNge091	DNge091	_	_	_
720575941571873544	T2_MESONM	_	ACH	0.75	_	_	middle_leg	tactile	afferent	sensory	bristle_neuron	middle_leg_bristle_neuron	_	right_mesothoracic_leg_nerve	right	SNta20	SNta20	_	_	_
720575941571875144	ME	CNS_neuron_soma_in_brain	GABA	0.63	gaba	_	_	_	intrinsic	optic_lobe_intrinsic	proximal_medulla	_	_	_	right	Pm02	Pm02	_	_	_
720575941571878813	T2_MESONM	soma_in_VNC	GABA	0.96	gaba	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	single_leg_neuromere	ventral_nerve_cord_ipsilateral_restricted	13A	_	left	IN13A045	IN13A045	_	_	_
720575941571885214	ME	soma_in_brain	GABA	0.55	_	_	_	_	intrinsic	optic_lobe_intrinsic	serpentine_medulla	_	_	_	right	Sm10	Sm10	_	_	_
720575941571887368	GNG	soma_in_brain	ACH	0.78	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	MX12__prim	_	left	CB3797	CB3797	_	_	_
720575941571890077	AMNP	_	ACH	0.88	_	_	wing_margin	gustatory_tactile	afferent	sensory	taste_peg_neuron	wing_margin_taste_peg_neuron	_	right_anterior_dorsal_mesothoracic_nerve	right	SNch03	SNch03	_	_	_
720575941571890590	LO.LOP	CNS_neuron_T5_neuron_soma_in_brain	ACH	1.0	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T5c	T5c	_	_	_
720575941571890846	ME	CNS_neuron_soma_in_brain	SER	0.38	acetylcholine_dopamine_nitric_oxide	_	_	_	intrinsic	optic_lobe_intrinsic	medulla_intrinsic	_	_	_	right	Mi15	Mi15	_	_	_
720575941571891208	MB_CA.NO_CONS	soma_in_brain	_	_	_	_	_	_	_	central_brain_intrinsic	kenyon_cell	_	_	_	left	_	_	_	_	_
720575941571896477	WTCT.INTTCT	soma_in_VNC	ACH	0.83	acetylcholine	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_ipsilateral_interconnecting	17A	_	right	dMS2	dMS2	_	_	_
720575941571899805	T2_MESONM	soma_in_VNC	ACH	0.9	acetylcholine	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_ipsilateral_restricted	03A	_	right	IN03A016	IN03A016	_	_	_
720575941571900232	LTCT.WTCT	soma_in_VNC	ACH	0.91	acetylcholine	_	_	_	intrinsic	ascending	ascending_neuron	_	18B	_	left	AN18B004	AN18B004	_	_	_
720575941571900488	AMNP.SPS	soma_in_VNC	ACH	0.84	_	_	_	_	intrinsic	ascending	ascending_neuron	_	09B	_	right	AN09B023	AN09B023	_	_	_
720575941571900936	GNG	_	GABA	0.46	_	_	interommatidial	tactile	afferent	sensory	bristle_neuron	interommatidial_bristle_neuron	_	right_eye_nerve	right	BM_InOm	BM_InOm	_	_	_
720575941571901000	T1_PRONM.SAD	soma_in_VNC	ACH	0.83	_	_	_	_	intrinsic	ascending	ascending_neuron	_	_	_	left	AN_multi_2	AN_multi_2	_	_	_
720575941571901512	T2_MVAC.AVLP	soma_in_VNC	ACH	0.95	acetylcholine	_	_	_	intrinsic	ascending	ascending_neuron	_	08B	_	left	AN08B024	AN08B024	_	_	_
720575941571904669	WTCT	soma_in_VNC	GABA	0.99	_	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_ipsilateral_interconnecting	03B	_	left	IN03B085	IN03B085	_	_	_
720575941571906462	AMMC.WED	bilateral_cholinergic	ACH	0.67	acetylcholine	_	_	_	intrinsic	central_brain_intrinsic	_	_	ALl1_ventral	_	right	CB1078	AMMC_B1_CB1078	_	_	_
720575941571906717	LTCT	soma_in_VNC	GABA	0.93	gaba	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_bilateral_interconnecting	00A	_	right	IN00A054	IN00A054	_	_	_
720575941571907912	AMNP.WTCT	soma_in_VNC	GABA	0.97	gaba	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_bilateral_interconnecting	06B	_	left	IN06B059	IN06B059	_	_	_
720575941571908766	ME.NO_CONS	CNS_neuron_soma_in_brain	_	_	_	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T1	T1	_	_	_
720575941571909627	NO_CONS	_	_	_	_	_	_	_	afferent	sensory	_	_	_	left_anterior_dorsal_mesothoracic_nerve	left	_	_	_	_	_
720575941571914142	LO.PVLP	CNS_neuron_soma_in_brain	ACH	0.69	_	_	_	_	intrinsic	visual_projection	lobula_columnar	_	VPNv1	_	right	LC17	LC17	_	_	_
720575941571918749	T3_METANM	soma_in_VNC	ACH	0.93	acetylcholine	_	_	gustatory	intrinsic	ventral_nerve_cord_intrinsic	single_leg_neuromere	ventral_nerve_cord_bilateral_restricted	23B	_	right	IN23B018	IN23B018	_	_	_
720575941571920542	ME	CNS_neuron_soma_in_brain	ACH	0.86	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary	_	_	_	right	Tm20	Tm20	_	_	_
720575941571922760	FB	soma_in_brain	ACH	0.54	acetylcholine	_	_	_	intrinsic	central_brain_intrinsic	central_complex_intrinsic_neuron	vDelta	DM2_CX_p	_	left	vDeltaK	vDeltaK	_	_	_
720575941571926344	AMNP.UNASSIGNED	_	ACH	0.75	_	_	wing_margin	gustatory_tactile	afferent	sensory	taste_peg_neuron	wing_margin_taste_peg_neuron	_	right_anterior_dorsal_mesothoracic_nerve	right	SNch04	SNch04	_	_	_
720575941571929385	NO_CONS	soma_in_brain	_	_	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941571930107	AL	soma_in_brain	ACH	0.83	acetylcholine	_	_	_	intrinsic	central_brain_intrinsic	antennal_lobe_projection_neuron	multiglomerular_projection_neuron	ALl1_ventral	_	left	M_lPNm11D	M_lPNm11D	_	_	_
720575941571931976	GNG	_	ACH	0.72	_	_	labellum	tactile	afferent	sensory	bristle_neuron	labellum_bristle_neuron	_	right_maxillary-labial_nerve	right	BM_Taste	BM_Taste	_	_	_
720575941571933256	T1_PRONM	_	GLUT	0.89	_	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	single_leg_neuromere	ventral_nerve_cord_ipsilateral_restricted	21A	_	left	IN21A042	IN21A042	_	_	_
720575941571934024	GNG	_	ACH	0.56	_	_	frontal	tactile	afferent	sensory	bristle_neuron	frontal_bristle_neuron	_	right_antennal_nerve	right	BM_Fr	BM_Fr_BM_Fr_005	_	_	_
